country.value,countryiso3code,date,value,indicator
United States,USA,2001,2.82617111885407,FP.CPI.TOTL.ZG
United States,USA,2001,4.731,SL.UEM.TOTL.ZS
United States,USA,2001,52.4436801645522,GC.DOD.TOTL.GD.ZS
United States,USA,2001,-3.72407526075822,BN.CAB.XOKA.GD.ZS
United States,USA,2002,1.7004473278454,NY.GDP.MKTP.KD.ZG
United States,USA,2002,1.58603162650601,FP.CPI.TOTL.ZG
United States,USA,2002,5.783,SL.UEM.TOTL.ZS
United States,USA,2002,53.8625384615103,GC.DOD.TOTL.GD.ZS
United States,USA,2002,-4.17334150234402,BN.CAB.XOKA.GD.ZS
United States,USA,2003,2.79560596521233,NY.GDP.MKTP.KD.ZG
United States,USA,2003,2.27009497336115,FP.CPI.TOTL.ZG
United States,USA,2003,5.989,SL.UEM.TOTL.ZS
United States,USA,2003,56.2503655146228,GC.DOD.TOTL.GD.ZS
United States,USA,2003,-4.55897769378821,BN.CAB.XOKA.GD.ZS
United States,USA,2004,3.84777169424153,NY.GDP.MKTP.KD.ZG
United States,USA,2004,2.67723669309172,FP.CPI.TOTL.ZG
United States,USA,2004,5.529,SL.UEM.TOTL.ZS
United States,USA,2004,56.6622734054524,GC.DOD.TOTL.GD.ZS
United States,USA,2004,-5.20485224269137,BN.CAB.XOKA.GD.ZS
United States,USA,2005,3.48354993544559,NY.GDP.MKTP.KD.ZG
United States,USA,2005,3.3927468454955,FP.CPI.TOTL.ZG
United States,USA,2005,5.084,SL.UEM.TOTL.ZS
United States,USA,2005,56.5388574158363,GC.DOD.TOTL.GD.ZS
United States,USA,2005,-5.74598267055862,BN.CAB.XOKA.GD.ZS
United States,USA,2006,2.78453963817891,NY.GDP.MKTP.KD.ZG
United States,USA,2006,3.22594410070404,FP.CPI.TOTL.ZG
United States,USA,2006,4.623,SL.UEM.TOTL.ZS
United States,USA,2006,55.46735161303,GC.DOD.TOTL.GD.ZS
United States,USA,2006,-5.91102091022869,BN.CAB.XOKA.GD.ZS
United States,USA,2007,2.00385829909158,NY.GDP.MKTP.KD.ZG
United States,USA,2007,2.85267248150138,FP.CPI.TOTL.ZG
United States,USA,2007,4.622,SL.UEM.TOTL.ZS
United States,USA,2007,55.6599218970435,GC.DOD.TOTL.GD.ZS
United States,USA,2007,-5.08872735734161,BN.CAB.XOKA.GD.ZS
United States,USA,2008,0.113587248160997,NY.GDP.MKTP.KD.ZG
United States,USA,2008,3.839100296651,FP.CPI.TOTL.ZG
United States,USA,2008,5.784,SL.UEM.TOTL.ZS
United States,USA,2008,63.8151121520296,GC.DOD.TOTL.GD.ZS
United States,USA,2008,-4.71585990444596,BN.CAB.XOKA.GD.ZS
United States,USA,2009,-2.57650023225001,NY.GDP.MKTP.KD.ZG
United States,USA,2009,-0.355546266299747,FP.CPI.TOTL.ZG
United States,USA,2009,9.254,SL.UEM.TOTL.ZS
United States,USA,2009,75.8420374764117,GC.DOD.TOTL.GD.ZS
United States,USA,2009,-2.62283632200348,BN.CAB.XOKA.GD.ZS
United States,USA,2010,2.69519258234851,NY.GDP.MKTP.KD.ZG
United States,USA,2010,1.6400434423899,FP.CPI.TOTL.ZG
United States,USA,2010,9.633,SL.UEM.TOTL.ZS
United States,USA,2010,84.9643739761343,GC.DOD.TOTL.GD.ZS
United States,USA,2010,-2.87064145448882,BN.CAB.XOKA.GD.ZS
United States,USA,2011,1.56440685537306,NY.GDP.MKTP.KD.ZG
United States,USA,2011,3.156841568622,FP.CPI.TOTL.ZG
United States,USA,2011,8.949,SL.UEM.TOTL.ZS
United States,USA,2011,89.5467947782693,GC.DOD.TOTL.GD.ZS
United States,USA,2011,-2.91862065322661,BN.CAB.XOKA.GD.ZS
United States,USA,2012,2.289113386319,NY.GDP.MKTP.KD.ZG
United States,USA,2012,2.06933726526067,FP.CPI.TOTL.ZG
United States,USA,2012,8.069,SL.UEM.TOTL.ZS
United States,USA,2012,93.6492746079881,GC.DOD.TOTL.GD.ZS
United States,USA,2012,-2.57236847367136,BN.CAB.XOKA.GD.ZS
United States,USA,2013,2.11783009786468,NY.GDP.MKTP.KD.ZG
United States,USA,2013,1.46483265562717,FP.CPI.TOTL.ZG
United States,USA,2013,7.375,SL.UEM.TOTL.ZS
United States,USA,2013,95.3225056118879,GC.DOD.TOTL.GD.ZS
United States,USA,2013,-2.01090797096302,BN.CAB.XOKA.GD.ZS
United States,USA,2014,2.52381981372621,NY.GDP.MKTP.KD.ZG
United States,USA,2014,1.62222297740817,FP.CPI.TOTL.ZG
United States,USA,2014,6.168,SL.UEM.TOTL.ZS
United States,USA,2014,95.454198507531,GC.DOD.TOTL.GD.ZS
United States,USA,2014,-2.10117617206317,BN.CAB.XOKA.GD.ZS
United States,USA,2015,2.94555045599772,NY.GDP.MKTP.KD.ZG
United States,USA,2015,0.118627135552451,FP.CPI.TOTL.ZG
United States,USA,2015,5.28,SL.UEM.TOTL.ZS
United States,USA,2015,95.9561561537597,GC.DOD.TOTL.GD.ZS
United States,USA,2015,-2.2325584903738,BN.CAB.XOKA.GD.ZS
United States,USA,2016,1.81945147620522,NY.GDP.MKTP.KD.ZG
United States,USA,2016,1.26158320570536,FP.CPI.TOTL.ZG
United States,USA,2016,4.869,SL.UEM.TOTL.ZS
United States,USA,2016,97.9289348480368,GC.DOD.TOTL.GD.ZS
United States,USA,2016,-2.10699725119707,BN.CAB.XOKA.GD.ZS
United States,USA,2017,2.45762230175086,NY.GDP.MKTP.KD.ZG
United States,USA,2017,2.13011000365961,FP.CPI.TOTL.ZG
United States,USA,2017,4.355,SL.UEM.TOTL.ZS
United States,USA,2017,97.021634906855,GC.DOD.TOTL.GD.ZS
United States,USA,2017,-1.87442427129943,BN.CAB.XOKA.GD.ZS
United States,USA,2018,2.96650506916596,NY.GDP.MKTP.KD.ZG
United States,USA,2018,2.44258329692817,FP.CPI.TOTL.ZG
United States,USA,2018,3.896,SL.UEM.TOTL.ZS
United States,USA,2018,98.4497724592085,GC.DOD.TOTL.GD.ZS
United States,USA,2018,-2.12935714812701,BN.CAB.XOKA.GD.ZS
United States,USA,2019,2.58382533018889,NY.GDP.MKTP.KD.ZG
United States,USA,2019,1.81221007526021,FP.CPI.TOTL.ZG
United States,USA,2019,3.669,SL.UEM.TOTL.ZS
United States,USA,2019,100.058217318845,GC.DOD.TOTL.GD.ZS
United States,USA,2019,-2.05082808332895,BN.CAB.XOKA.GD.ZS
United States,USA,2020,-2.16302913866512,NY.GDP.MKTP.KD.ZG
United States,USA,2020,1.23358439630629,FP.CPI.TOTL.ZG
United States,USA,2020,8.055,SL.UEM.TOTL.ZS
United States,USA,2020,124.514696354635,GC.DOD.TOTL.GD.ZS
United States,USA,2020,-2.81541652061746,BN.CAB.XOKA.GD.ZS
United States,USA,2021,6.05505293304556,NY.GDP.MKTP.KD.ZG
United States,USA,2021,4.69785886363742,FP.CPI.TOTL.ZG
United States,USA,2021,5.349,SL.UEM.TOTL.ZS
United States,USA,2021,118.400948162572,GC.DOD.TOTL.GD.ZS
United States,USA,2021,-3.66529172058257,BN.CAB.XOKA.GD.ZS
United States,USA,2022,2.5123753198332,NY.GDP.MKTP.KD.ZG
United States,USA,2022,8.00279982052121,FP.CPI.TOTL.ZG
United States,USA,2022,3.65,SL.UEM.TOTL.ZS
United States,USA,2022,112.817613391957,GC.DOD.TOTL.GD.ZS
United States,USA,2022,-3.8916721040072,BN.CAB.XOKA.GD.ZS
United States,USA,2023,2.88755600905984,NY.GDP.MKTP.KD.ZG
United States,USA,2023,4.11633838374488,FP.CPI.TOTL.ZG
United States,USA,2023,3.638,SL.UEM.TOTL.ZS
United States,USA,2023,114.755553330184,GC.DOD.TOTL.GD.ZS
United States,USA,2023,-3.26607086420481,BN.CAB.XOKA.GD.ZS
United States,USA,2024,2.79619035621393,NY.GDP.MKTP.KD.ZG
United States,USA,2024,2.94952520485207,FP.CPI.TOTL.ZG
United States,USA,2024,4.106,SL.UEM.TOTL.ZS
United States,USA,2024,,GC.DOD.TOTL.GD.ZS
United States,USA,2024,-3.88426682437385,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2000,4.20000000067826,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2000,5.33895913599828,FP.CPI.TOTL.ZG
South Africa,ZAF,2000,22.714,SL.UEM.TOTL.ZS
South Africa,ZAF,2000,39.6390583837328,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2000,-0.125570459653347,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2001,2.70000000019104,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2001,5.70189483049608,FP.CPI.TOTL.ZG
South Africa,ZAF,2001,22.605,SL.UEM.TOTL.ZS
South Africa,ZAF,2001,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2001,0.253001084795547,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2002,3.70037440406668,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2002,9.494713780996,FP.CPI.TOTL.ZG
South Africa,ZAF,2002,22.547,SL.UEM.TOTL.ZS
South Africa,ZAF,2002,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2002,0.781937464700479,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2003,2.94907546754213,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2003,5.67942414068799,FP.CPI.TOTL.ZG
South Africa,ZAF,2003,22.629,SL.UEM.TOTL.ZS
South Africa,ZAF,2003,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2003,-0.782449992267883,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2004,4.55455990721774,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2004,-0.692039437857687,FP.CPI.TOTL.ZG
South Africa,ZAF,2004,22.538,SL.UEM.TOTL.ZS
South Africa,ZAF,2004,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2004,-2.50726120703613,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2005,5.27705197295467,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2005,2.06285308223427,FP.CPI.TOTL.ZG
South Africa,ZAF,2005,22.461,SL.UEM.TOTL.ZS
South Africa,ZAF,2005,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2005,-2.7747758989594,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2006,5.60380645895889,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2006,3.2439076541923,FP.CPI.TOTL.ZG
South Africa,ZAF,2006,22.324,SL.UEM.TOTL.ZS
South Africa,ZAF,2006,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2006,-4.00012427594728,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2007,5.36047405394162,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2007,6.17781214809388,FP.CPI.TOTL.ZG
South Africa,ZAF,2007,22.287,SL.UEM.TOTL.ZS
South Africa,ZAF,2007,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2007,-4.86189160706926,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2008,3.1910438863288,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2008,9.90998456005467,FP.CPI.TOTL.ZG
South Africa,ZAF,2008,22.407,SL.UEM.TOTL.ZS
South Africa,ZAF,2008,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2008,-5.1861810846768,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2009,-1.53808913525583,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2009,7.23809523809527,FP.CPI.TOTL.ZG
South Africa,ZAF,2009,23.523,SL.UEM.TOTL.ZS
South Africa,ZAF,2009,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2009,-2.38458187361532,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2010,3.03973288127956,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2010,4.06749555950263,FP.CPI.TOTL.ZG
South Africa,ZAF,2010,24.683,SL.UEM.TOTL.ZS
South Africa,ZAF,2010,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2010,-1.29901805615596,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2011,3.16855627858818,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2011,5.0008533879502,FP.CPI.TOTL.ZG
South Africa,ZAF,2011,24.639,SL.UEM.TOTL.ZS
South Africa,ZAF,2011,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2011,-2.01967628513274,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2012,2.39623238465745,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2012,5.73797139141739,FP.CPI.TOTL.ZG
South Africa,ZAF,2012,24.727,SL.UEM.TOTL.ZS
South Africa,ZAF,2012,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2012,-4.68373643403848,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2013,2.48546800826588,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2013,5.78016910069176,FP.CPI.TOTL.ZG
South Africa,ZAF,2013,24.561,SL.UEM.TOTL.ZS
South Africa,ZAF,2013,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2013,-5.33837274756911,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2014,1.41382645223793,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2014,6.13282953059149,FP.CPI.TOTL.ZG
South Africa,ZAF,2014,24.89,SL.UEM.TOTL.ZS
South Africa,ZAF,2014,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2014,-4.81243259488483,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2015,1.32186223678229,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2015,4.51869094892506,FP.CPI.TOTL.ZG
South Africa,ZAF,2015,25.149,SL.UEM.TOTL.ZS
South Africa,ZAF,2015,52.6511572360833,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2015,-4.31028688643788,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2016,0.664552307858116,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2016,6.60290842394872,FP.CPI.TOTL.ZG
South Africa,ZAF,2016,26.536,SL.UEM.TOTL.ZS
South Africa,ZAF,2016,53.7387913884354,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2016,-2.63361451678798,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2017,1.15794695181735,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2017,5.18618655524149,FP.CPI.TOTL.ZG
South Africa,ZAF,2017,27.035,SL.UEM.TOTL.ZS
South Africa,ZAF,2017,56.2597208390879,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2017,-2.37436753188649,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2018,1.55678384721676,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2018,4.50987264867388,FP.CPI.TOTL.ZG
South Africa,ZAF,2018,26.906,SL.UEM.TOTL.ZS
South Africa,ZAF,2018,59.1023114070608,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2018,-3.00051939426576,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2019,0.25993557687633,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2019,4.10285075461156,FP.CPI.TOTL.ZG
South Africa,ZAF,2019,28.468,SL.UEM.TOTL.ZS
South Africa,ZAF,2019,64.5892781351104,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2019,-2.6199906748304,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2020,-6.1689177146757,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2020,3.23238831615113,FP.CPI.TOTL.ZG
South Africa,ZAF,2020,29.217,SL.UEM.TOTL.ZS
South Africa,ZAF,2020,75.7255090793216,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2020,2.00352275153333,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2021,4.95503259440756,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2021,4.61874544887136,FP.CPI.TOTL.ZG
South Africa,ZAF,2021,34.007,SL.UEM.TOTL.ZS
South Africa,ZAF,2021,73.8065091009354,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2021,3.73044877034516,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2022,1.91147996033504,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2022,7.03987272546482,FP.CPI.TOTL.ZG
South Africa,ZAF,2022,33.268,SL.UEM.TOTL.ZS
South Africa,ZAF,2022,76.2372383337531,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2022,-0.461509368787066,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2023,0.698485193724835,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2023,6.0752438457966,FP.CPI.TOTL.ZG
South Africa,ZAF,2023,32.098,SL.UEM.TOTL.ZS
South Africa,ZAF,2023,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2023,-1.6136668878108,BN.CAB.XOKA.GD.ZS
South Africa,ZAF,2024,0.579853692303914,NY.GDP.MKTP.KD.ZG
South Africa,ZAF,2024,4.36115246518962,FP.CPI.TOTL.ZG
South Africa,ZAF,2024,33.168,SL.UEM.TOTL.ZS
South Africa,ZAF,2024,,GC.DOD.TOTL.GD.ZS
South Africa,ZAF,2024,-0.595522236204416,BN.CAB.XOKA.GD.ZS
